"person_age","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","log_income"
24,"RENT",0,"VENTURE","D",5000,14.11,"1",0.13,"Y",3,10.5965347280957
25,"RENT",9,"MEDICAL","A",9000,6.76,"0",0.21,"N",4,10.6666271049161
22,"RENT",5,"HOMEIMPROVEMENT","B",4000,11.12,"1",0.25,"N",3,9.6619254156979
24,"RENT",4,"PERSONAL","B",4000,9.88,"1",0.31,"N",2,9.47270463644367
24,"MORTGAGE",7,"HOMEIMPROVEMENT","A",20000,6.54,"0",0.14,"N",4,11.8493977015914
26,"RENT",2,"DEBTCONSOLIDATION","D",25000,11.86,"1",0.54,"N",4,10.7363966754712
23,"RENT",3,"MEDICAL","B",5275,10.39,"0",0.12,"N",2,10.7144177687525
36,"RENT",0,"PERSONAL","C",5000,10.59,"1",0.33,"N",11,9.61580548008435
27,"RENT",0,"MEDICAL","C",4500,14.65,"0",0.15,"N",9,10.3089526606443
21,"RENT",0,"MEDICAL","C",5000,11.99,"0",0.18,"N",3,10.2109722522841
22,"RENT",6,"MEDICAL","C",9425,13.49,"0",0.21,"Y",2,10.7144177687525
32,"RENT",4,"EDUCATION","B",15000,11.11,"1",0.19,"N",7,11.2708539037705
33,"MORTGAGE",12,"MEDICAL","C",5525,13.85,"0",0.07,"Y",9,11.2827572987191
30,"OWN",4,"VENTURE","C",2000,13.57,"0",0.09,"N",9,9.99879773234045
33,"RENT",4,"PERSONAL","C",10600,12.99,"0",0.16,"N",7,11.0913309749322
23,"RENT",4,"DEBTCONSOLIDATION","A",10400,9.63,"0",0.2,"N",2,10.8395809117065
30,"RENT",1,"DEBTCONSOLIDATION","B",1500,11.71,"1",0.07,"N",8,9.98044859367226
23,"RENT",5,"MEDICAL","C",8000,12.73,"0",0.16,"N",4,10.8198582812105
24,"RENT",2,"VENTURE","D",1500,14.42,"1",0.02,"Y",4,11.1528733963886
24,"MORTGAGE",7,"MEDICAL","B",15000,10.74,"0",0.32,"N",2,10.7579028806922
24,"MORTGAGE",0,"VENTURE","A",18000,8.94,"0",0.17,"N",3,11.5617156291397
22,"RENT",5,"DEBTCONSOLIDATION","A",6600,8.9,"0",0.1,"N",4,11.0666383623418
21,"RENT",3,"DEBTCONSOLIDATION","C",5000,12.99,"0",0.14,"N",4,10.4912742174382
23,"RENT",2,"EDUCATION","F",12800,19.41,"1",0.28,"Y",3,10.7363966754712
34,"RENT",4,"PERSONAL","B",23500,11.36,"1",0.52,"N",9,10.7276629955025
28,"MORTGAGE",1,"EDUCATION","A",8000,7.14,"0",0.1,"N",8,11.3326019108389
30,"MORTGAGE",2,"VENTURE","B",12375,10.37,"0",0.31,"N",9,10.5853715408174
22,"MORTGAGE",5,"VENTURE","C",3000,14.35,"0",0.06,"N",2,10.8589989975636
23,"RENT",7,"MEDICAL","C",15000,13.43,"1",0.22,"Y",4,10.9793428540816
24,"RENT",0,"DEBTCONSOLIDATION","A",16875,6.54,"0",0.23,"N",4,11.1844213979982
27,"MORTGAGE",7,"HOMEIMPROVEMENT","A",16000,11.48,"0",0.09,"N",8,12.1007121298723
22,"MORTGAGE",4,"VENTURE","A",1300,5.42,"0",0.05,"N",3,10.0858091093301
48,"MORTGAGE",0,"EDUCATION","A",10000,7.51,"0",0.12,"N",13,11.3504065354725
23,"MORTGAGE",8,"EDUCATION","C",2500,12.68,"0",0.06,"N",3,10.7009947484203
30,"RENT",7,"PERSONAL","A",4000,9.63,"0",0.08,"N",5,10.77895628989
27,"MORTGAGE",8,"HOMEIMPROVEMENT","A",12500,6.03,"1",0.35,"N",7,10.4912742174382
32,"MORTGAGE",0,"HOMEIMPROVEMENT","E",15000,15.68,"0",0.13,"Y",5,11.6351430976945
27,"OWN",1,"PERSONAL","B",16750,10.59,"0",0.49,"N",6,10.4341158035983
24,"MORTGAGE",8,"VENTURE","A",1800,7.49,"0",0.03,"N",4,10.9150884642146
28,"RENT",0,"MEDICAL","C",24000,13.85,"1",0.33,"N",5,11.1844213979982
30,"RENT",3,"DEBTCONSOLIDATION","B",15000,11.48,"0",0.08,"N",8,12.1547793511426
27,"MORTGAGE",7,"DEBTCONSOLIDATION","A",2000,7.14,"0",0.04,"N",9,10.8967393255464
24,"MORTGAGE",3,"VENTURE","A",9000,7.14,"0",0.36,"N",4,10.1266311038503
23,"RENT",2,"PERSONAL","A",5000,9.63,"0",0.05,"N",4,11.4616742749594
26,"RENT",3,"MEDICAL","B",6000,10.75,"0",0.12,"N",3,10.8493370866518
23,"RENT",2,"MEDICAL","B",6000,10.99,"1",0.09,"N",4,10.9647440546605
24,"MORTGAGE",9,"DEBTCONSOLIDATION","C",2400,13.11,"0",0.08,"Y",2,10.3089526606443
23,"RENT",0,"DEBTCONSOLIDATION","B",11500,11.49,"1",0.34,"N",2,10.4341158035983
26,"RENT",4,"EDUCATION","A",2300,7.4,"0",0.06,"N",2,10.5023240536248
27,"MORTGAGE",6,"HOMEIMPROVEMENT","C",7000,12.98,"0",0.19,"Y",7,10.4912742174382
22,"RENT",0,"PERSONAL","A",4000,7.43,"0",0.1,"N",4,10.5966347330961
21,"MORTGAGE",4,"PERSONAL","D",2000,15.62,"0",0.04,"N",4,10.8589989975636
23,"RENT",0,"MEDICAL","B",20000,10.37,"1",0.31,"N",2,11.0821425488778
25,"MORTGAGE",9,"HOMEIMPROVEMENT","B",30000,10.65,"0",0.32,"N",4,11.4510500612521
32,"RENT",5,"HOMEIMPROVEMENT","B",10000,9.88,"0",0.12,"N",7,11.3439859676695
22,"MORTGAGE",3,"DEBTCONSOLIDATION","D",1625,16.89,"1",0.08,"Y",3,9.9579757378202
24,"RENT",0,"EDUCATION","A",3000,8,"0",0.13,"N",3,10.0432494949113
28,"RENT",1,"HOMEIMPROVEMENT","B",10000,9.2,"0",0.13,"N",8,11.25480219476
24,"RENT",3,"MEDICAL","E",5000,16.45,"1",0.14,"N",3,10.5186731916264
21,"RENT",3,"EDUCATION","A",1200,7.49,"0",0.07,"N",3,9.69276652122048
22,"RENT",3,"PERSONAL","B",4000,11.49,"0",0.13,"N",3,10.3089526606443
23,"RENT",0,"EDUCATION","D",6000,14.42,"1",0.09,"Y",3,11.0832803628603
25,"MORTGAGE",9,"VENTURE","A",6400,8.32,"0",0.13,"N",4,10.8197782844103
26,"RENT",0,"EDUCATION","B",5000,12.53,"1",0.3,"N",4,9.72913416539135
25,"MORTGAGE",3,"VENTURE","C",7000,14.72,"0",0.11,"N",3,11.0821425488778
23,"RENT",7,"EDUCATION","C",10000,13.99,"0",0.1,"N",3,11.4824662574855
25,"MORTGAGE",7,"EDUCATION","A",8000,6.03,"0",0.21,"N",4,10.5583096187744
23,"MORTGAGE",3,"DEBTCONSOLIDATION","A",5000,7.14,"0",0.09,"N",2,10.9681982895286
21,"RENT",5,"VENTURE","A",15000,8,"0",0.21,"N",3,11.1633679888004
32,"MORTGAGE",5,"PERSONAL","B",15000,11.11,"0",0.2,"N",7,11.2118203721863
23,"MORTGAGE",5,"EDUCATION","B",2400,12.69,"0",0.03,"N",2,11.4295438560312
25,"RENT",2,"MEDICAL","D",10600,14.91,"1",0.18,"Y",4,10.9630124524962
23,"MORTGAGE",4,"EDUCATION","C",14500,13.48,"0",0.32,"Y",2,10.7144177687525
23,"MORTGAGE",4,"EDUCATION","A",12000,7.66,"0",0.11,"N",3,11.6351430976945
22,"RENT",0,"PERSONAL","D",10000,18.25,"1",0.14,"Y",2,11.1982147201305
66,"RENT",2,"MEDICAL","B",6475,9.99,"0",0.15,"N",30,10.6454248972655
24,"RENT",8,"MEDICAL","D",6000,15.05,"1",0.1,"Y",4,10.9796497123666
33,"MORTGAGE",13,"EDUCATION","D",19000,11.83,"0",0.13,"N",8,11.8775685785581
24,"MORTGAGE",7,"VENTURE","B",15850,11.11,"0",0.26,"N",3,11.0020998412042
24,"RENT",3,"DEBTCONSOLIDATION","A",1800,6.92,"0",0.13,"N",3,9.57498348556409
23,"MORTGAGE",7,"EDUCATION","A",20000,7.9,"0",0.32,"N",3,11.0508900053737
26,"RENT",4,"VENTURE","D",2950,17.49,"1",0.31,"Y",2,9.16951837745593
22,"RENT",0,"MEDICAL","A",2150,10.95,"0",0.12,"N",4,9.7853794640558
25,"RENT",3,"EDUCATION","A",8000,8,"0",0.16,"N",3,10.8045428117675
23,"RENT",3,"MEDICAL","B",15700,11.49,"0",0.23,"N",2,11.1272629841582
24,"RENT",8,"MEDICAL","B",7000,12.69,"0",0.2,"N",2,10.4631033404715
22,"MORTGAGE",3,"VENTURE","C",13000,13.48,"0",0.25,"Y",3,10.8395809117065
23,"RENT",0,"EDUCATION","A",9000,6.17,"0",0.21,"N",3,10.6735957742322
25,"MORTGAGE",9,"VENTURE","D",7500,13.49,"1",0.06,"Y",2,11.8048485316793
29,"MORTGAGE",13,"PERSONAL","A",8000,5.99,"0",0.25,"N",6,10.3734911817819
32,"MORTGAGE",16,"MEDICAL","A",10000,7.74,"0",0.19,"N",7,10.8967393255464
21,"MORTGAGE",0,"PERSONAL","C",6500,14.26,"1",0.26,"Y",2,10.1345992734995
26,"RENT",10,"VENTURE","C",2500,13.92,"0",0.03,"N",3,11.3193407158976
28,"RENT",0,"PERSONAL","B",3000,9.25,"0",0.08,"N",10,10.5558127385758
23,"OWN",2,"MEDICAL","B",9250,10.75,"0",0.33,"N",2,10.2398169218094
26,"RENT",0,"MEDICAL","C",2400,12.23,"0",0.15,"N",3,9.70674247507645
27,"RENT",6,"MEDICAL","B",2400,10.65,"0",0.06,"N",6,10.5558127385758
24,"OWN",0,"VENTURE","C",4000,13.06,"0",0.11,"Y",3,10.4912742174382
23,"MORTGAGE",0,"PERSONAL","A",5000,8.49,"0",0.06,"N",2,11.3205535723228
22,"RENT",2,"VENTURE","E",1000,16.69,"1",0.07,"Y",3,9.57498348556409
28,"MORTGAGE",6,"DEBTCONSOLIDATION","B",10000,9.88,"0",0.1,"N",5,11.5129254649702
37,"RENT",5,"PERSONAL","A",7500,16.29,"0",0.16,"N",13,10.77895628989
21,"RENT",5,"VENTURE","D",10000,9.07,"0",0.1,"Y",3,11.5327280922664
23,"MORTGAGE",4,"EDUCATION","A",5000,9.99,"0",0.08,"N",2,11.0744205027839
29,"MORTGAGE",13,"DEBTCONSOLIDATION","G",25000,20.16,"1",0.42,"Y",9,11.0020998412042
24,"MORTGAGE",1,"DEBTCONSOLIDATION","A",6000,7.68,"0",0.06,"N",3,11.5129254649702
23,"RENT",2,"DEBTCONSOLIDATION","D",1200,15.95,"1",0.03,"N",2,10.5713169251118
28,"RENT",3,"HOMEIMPROVEMENT","B",12000,11.49,"0",0.18,"N",5,11.1124478983731
21,"RENT",3,"MEDICAL","B",17500,12.53,"1",0.47,"N",2,10.5249238855421
30,"MORTGAGE",3,"VENTURE","A",6000,9.63,"0",0.02,"N",10,12.6115377536383
32,"RENT",7,"PERSONAL","C",3000,13.98,"1",0.21,"Y",8,9.57498348556409
25,"MORTGAGE",4,"EDUCATION","B",9000,9.64,"1",0.09,"N",3,11.5129254649702
25,"OWN",0,"VENTURE","C",10000,15.96,"0",0.27,"N",3,10.5186731916264
27,"MORTGAGE",5,"EDUCATION","D",1200,10.25,"0",0.05,"N",10,10.1440780174541
29,"OWN",5,"VENTURE","B",4500,11.71,"0",0.17,"N",5,10.1658518170036
29,"RENT",0,"PERSONAL","B",2400,10.36,"0",0.1,"N",6,10.0656064020126
26,"MORTGAGE",0,"EDUCATION","B",14400,10.37,"0",0.1,"N",4,11.8493405571016
40,"RENT",12,"VENTURE","A",7000,7.51,"0",0.1,"N",16,11.1272629841582
27,"RENT",6,"PERSONAL","B",6000,10.75,"0",0.23,"N",10,10.1658518170036
23,"RENT",4,"PERSONAL","A",6475,6.99,"1",0.08,"N",3,11.289781913656
23,"RENT",1,"VENTURE","C",8000,12.84,"0",0.19,"N",4,10.6454248972655
25,"MORTGAGE",7,"VENTURE","A",11000,5.99,"0",0.21,"N",3,10.8454460311589
22,"RENT",5,"EDUCATION","C",3500,13.11,"0",0.17,"N",3,9.90348755253613
22,"RENT",2,"DEBTCONSOLIDATION","C",10000,12.73,"1",0.48,"Y",4,9.95227771670556
31,"MORTGAGE",5,"HOMEIMPROVEMENT","A",3600,6.91,"0",0.03,"N",5,11.6699292137799
28,"MORTGAGE",12,"PERSONAL","A",3000,6.39,"0",0.04,"N",8,11.1562505210315
37,"RENT",0,"VENTURE","A",4800,8.9,"0",0.09,"N",13,10.9150884642146
23,"OWN",7,"VENTURE","A",4000,5.99,"0",0.05,"N",4,11.289781913656
32,"MORTGAGE",16,"HOMEIMPROVEMENT","B",25000,10.99,"0",0.19,"N",7,11.7905572015685
22,"MORTGAGE",6,"VENTURE","D",25000,14.96,"0",0.33,"Y",3,11.2252433925184
45,"MORTGAGE",14,"DEBTCONSOLIDATION","A",12000,9.63,"0",0.06,"N",12,12.2548628096996
34,"OWN",18,"EDUCATION","A",10000,8.94,"0",0.39,"N",9,10.1581297709097
27,"MORTGAGE",4,"EDUCATION","F",20500,18.67,"0",0.2,"N",7,11.5129254649702
24,"MORTGAGE",5,"DEBTCONSOLIDATION","B",8000,12.21,"0",0.11,"N",4,11.1844213979982
25,"RENT",3,"MEDICAL","B",12000,10.37,"0",0.26,"N",2,10.7579028806922
24,"MORTGAGE",8,"VENTURE","A",1200,10.25,"0",0.03,"N",2,10.5713169251118
22,"MORTGAGE",0,"MEDICAL","B",35000,10.65,"0",0.22,"N",4,11.982929094216
37,"RENT",2,"MEDICAL","B",8500,8.88,"0",0.2,"N",11,10.6689553946757
39,"RENT",0,"HOMEIMPROVEMENT","A",2500,7.88,"0",0.04,"N",12,11.1272629841582
22,"MORTGAGE",1,"VENTURE","D",19000,14.61,"0",0.22,"Y",3,11.3873622419949
21,"RENT",6,"EDUCATION","B",6925,11.71,"0",0.28,"N",3,10.1266311038503
27,"RENT",2,"MEDICAL","C",8000,12.68,"0",0.19,"N",6,10.6689553946757
54,"OWN",20,"PERSONAL","A",6000,8,"0",0.13,"N",20,10.77895628989
23,"RENT",8,"EDUCATION","A",4000,6.76,"0",0.06,"N",3,11.1191418616359
26,"RENT",7,"PERSONAL","D",8000,16.32,"0",0.08,"Y",3,11.5128854641702
23,"MORTGAGE",7,"EDUCATION","C",3000,11.03,"0",0.04,"N",4,11.2369743153941
24,"MORTGAGE",4,"VENTURE","B",3000,10.75,"0",0.09,"N",4,10.3734911817819
23,"OWN",2,"PERSONAL","E",7750,17.04,"1",0.56,"N",4,9.54108193388841
26,"OWN",2,"VENTURE","B",2500,9.91,"0",0.05,"N",2,10.8780471925343
28,"RENT",2,"MEDICAL","D",12000,15.31,"1",0.22,"N",7,10.8967393255464
30,"MORTGAGE",13,"VENTURE","A",10950,9.63,"0",0.23,"N",9,10.77895628989
23,"OWN",3,"PERSONAL","A",35000,10.65,"0",0.13,"N",4,12.5317727851695
38,"RENT",2,"PERSONAL","B",14000,11.48,"0",0.25,"N",14,10.9150884642146
22,"MORTGAGE",5,"PERSONAL","A",10000,10,"0",0.12,"N",2,11.3385720778255
27,"MORTGAGE",11,"EDUCATION","B",12500,11.89,"0",0.17,"N",8,11.1844213979982
28,"MORTGAGE",3,"VENTURE","A",11000,5.79,"0",0.1,"N",7,11.6082356447746
22,"RENT",1,"EDUCATION","C",5700,12.99,"0",0.16,"N",3,10.4631033404715
28,"MORTGAGE",7,"HOMEIMPROVEMENT","B",2500,11.71,"0",0.04,"N",8,11.1272629841582
32,"RENT",3,"HOMEIMPROVEMENT","A",12000,6.62,"0",0.15,"N",10,11.289781913656
38,"RENT",1,"MEDICAL","C",5000,12.68,"0",0.11,"Y",13,10.7144177687525
29,"OWN",3,"VENTURE","B",2400,9.62,"0",0.03,"N",10,11.2489599191358
24,"RENT",0,"PERSONAL","D",5600,14.12,"1",0.2,"Y",2,10.2399597891573
23,"MORTGAGE",0,"MEDICAL","D",8000,14.65,"1",0.27,"Y",3,10.3089526606443
23,"RENT",3,"DEBTCONSOLIDATION","C",3600,15.96,"0",0.09,"Y",4,10.5966347330961
21,"RENT",2,"PERSONAL","D",1825,15.62,"1",0.13,"Y",2,9.57498348556409
25,"RENT",3,"MEDICAL","B",12000,10.38,"1",0.31,"N",4,10.5609816483816
23,"MORTGAGE",7,"PERSONAL","A",10000,8.59,"0",0.17,"N",2,10.9596097895833
27,"MORTGAGE",3,"PERSONAL","B",6000,11.48,"0",0.1,"N",10,11.0020998412042
23,"RENT",2,"EDUCATION","B",9000,11.71,"1",0.31,"N",2,10.2750511089686
40,"RENT",2,"DEBTCONSOLIDATION","B",16000,11.99,"0",0.23,"N",12,11.1562505210315
26,"RENT",2,"MEDICAL","A",12000,7.51,"0",0.3,"N",2,10.5966347330961
26,"RENT",0,"HOMEIMPROVEMENT","C",4800,13.72,"0",0.07,"N",2,11.0821425488778
29,"RENT",13,"HOMEIMPROVEMENT","D",25000,14.83,"0",0.24,"N",9,11.5711566365331
36,"MORTGAGE",8,"VENTURE","A",7000,5.79,"0",0.18,"N",17,10.5713169251118
23,"RENT",4,"MEDICAL","C",3200,13.48,"0",0.07,"Y",3,10.8036489024804
28,"MORTGAGE",4,"EDUCATION","B",5000,9.91,"0",0.05,"N",5,11.5228757958234
34,"MORTGAGE",9,"DEBTCONSOLIDATION","A",11000,7.88,"0",0.26,"N",10,10.6689553946757
29,"RENT",4,"PERSONAL","A",5000,7.43,"0",0.03,"N",10,12.2060726455302
33,"OWN",0,"PERSONAL","B",17500,11.83,"0",0.13,"N",8,11.8130300574206
23,"RENT",3,"MEDICAL","F",25000,19.04,"1",0.3,"Y",4,11.164076957281
22,"RENT",2,"VENTURE","B",11000,12.42,"0",0.15,"N",2,11.1732480974001
25,"RENT",5,"DEBTCONSOLIDATION","C",5000,14.35,"0",0.16,"N",3,10.37361617397
27,"MORTGAGE",11,"MEDICAL","C",11500,15.27,"0",0.26,"Y",10,10.6964800680658
22,"RENT",6,"MEDICAL","C",15000,13.35,"0",0.25,"Y",3,11.0020998412042
25,"RENT",8,"PERSONAL","A",6000,6.99,"0",0.16,"N",4,10.5453414387085
33,"RENT",1,"MEDICAL","B",7000,11.99,"0",0.15,"N",8,10.77895628989
31,"RENT",7,"PERSONAL","B",4200,7.88,"0",0.16,"N",9,10.1811192891344
27,"RENT",2,"MEDICAL","B",15000,12.68,"1",0.34,"N",6,10.6919449129004
29,"RENT",5,"HOMEIMPROVEMENT","B",12000,12.42,"0",0.24,"N",6,10.8336811895793
22,"RENT",3,"VENTURE","A",12600,6.92,"0",0.07,"N",3,12.1547793511426
27,"RENT",9,"MEDICAL","B",24000,10.99,"1",0.32,"N",5,11.2366448152429
40,"RENT",6,"MEDICAL","B",3000,10.75,"0",0.04,"N",15,11.1561933765416
23,"RENT",7,"EDUCATION","A",14000,6.91,"0",0.27,"N",3,10.8589989975636
25,"RENT",2,"EDUCATION","A",3150,5.79,"0",0.07,"N",4,10.6454248972655
26,"RENT",2,"DEBTCONSOLIDATION","B",3200,11.12,"0",0.11,"N",3,10.3089526606443
24,"MORTGAGE",6,"MEDICAL","B",5000,12.21,"0",0.07,"N",2,11.2118203721863
33,"RENT",0,"MEDICAL","A",7000,7.74,"0",0.04,"N",6,12.1007121298723
32,"RENT",0,"VENTURE","D",9000,15.62,"1",0.38,"N",7,10.0858091093301
26,"MORTGAGE",10,"MEDICAL","A",5000,6.92,"0",0.08,"N",4,11.0020998412042
28,"MORTGAGE",11,"PERSONAL","C",5000,12.99,"0",0.12,"Y",5,10.6689553946757
21,"RENT",3,"EDUCATION","B",7500,10.39,"0",0.12,"N",4,11.0186291431554
22,"MORTGAGE",6,"EDUCATION","A",8000,5.79,"0",0.23,"N",4,10.4631033404715
29,"MORTGAGE",13,"DEBTCONSOLIDATION","A",12000,7.51,"0",0.03,"N",7,12.7656884334656
24,"RENT",0,"VENTURE","C",11200,13.85,"0",0.22,"Y",3,10.8197782844103
28,"RENT",13,"HOMEIMPROVEMENT","A",15000,7.51,"0",0.23,"N",6,11.0821425488778
37,"RENT",0,"EDUCATION","D",8000,16.89,"1",0.11,"N",15,11.2118203721863
25,"OWN",9,"PERSONAL","B",25000,10.59,"0",0.2,"N",2,11.7360690162844
24,"MORTGAGE",5,"PERSONAL","A",12000,7.49,"0",0.08,"N",4,11.9511803959014
24,"RENT",5,"MEDICAL","D",21500,16.89,"1",0.36,"N",3,10.9852927228879
26,"RENT",0,"DEBTCONSOLIDATION","D",20000,13.36,"1",0.28,"N",2,11.1704914924647
22,"MORTGAGE",3,"MEDICAL","A",18000,8.49,"0",0.18,"N",3,11.5327280922664
23,"RENT",0,"VENTURE","B",9000,12.69,"0",0.17,"N",2,10.8589989975636
23,"RENT",6,"EDUCATION","A",16000,10.99,"0",0.2,"N",2,11.289781913656
24,"RENT",6,"HOMEIMPROVEMENT","D",5000,14.96,"0",0.04,"Y",4,11.6639283385068
30,"RENT",0,"EDUCATION","B",3000,12.42,"0",0.07,"N",10,10.6805162170768
38,"RENT",5,"DEBTCONSOLIDATION","A",8500,7.51,"0",0.13,"N",13,11.0787058810633
34,"RENT",2,"VENTURE","B",20000,11.89,"0",0.28,"N",10,11.1844213979982
24,"RENT",4,"DEBTCONSOLIDATION","C",2525,12.69,"0",0.04,"N",4,10.9595402267854
39,"MORTGAGE",1,"MEDICAL","B",8000,10.37,"0",0.28,"N",14,10.2629087221429
27,"MORTGAGE",11,"DEBTCONSOLIDATION","A",3000,7.51,"0",0.05,"N",5,10.9508065468167
24,"RENT",2,"EDUCATION","F",6800,21.74,"1",0.22,"Y",3,10.3254819625955
34,"RENT",0,"DEBTCONSOLIDATION","A",10000,7.66,"0",0.09,"N",9,11.6082356447746
24,"RENT",3,"VENTURE","A",5000,7.14,"0",0.2,"N",2,10.1266311038503
22,"OWN",5,"VENTURE","B",5000,11.89,"0",0.2,"N",2,10.1163383143649
35,"RENT",4,"HOMEIMPROVEMENT","B",12000,10.99,"0",0.1,"N",7,11.6952470217642
24,"MORTGAGE",3,"EDUCATION","A",7750,6.62,"0",0.11,"N",3,11.1562505210315
25,"RENT",4,"VENTURE","A",1925,6.17,"0",0.05,"N",2,10.6454248972655
36,"RENT",3,"MEDICAL","D",9900,14.84,"1",0.18,"Y",13,10.9187182322652
37,"MORTGAGE",5,"DEBTCONSOLIDATION","A",12000,6.03,"0",0.33,"N",13,10.4912742174382
24,"OWN",0,"VENTURE","A",5500,8.94,"0",0.07,"N",2,11.289781913656
28,"RENT",4,"VENTURE","D",25000,15.33,"0",0.13,"Y",7,12.2060726455302
27,"RENT",1,"MEDICAL","C",4000,11.99,"0",0.11,"N",10,10.4912742174382
22,"MORTGAGE",6,"EDUCATION","A",12000,8.94,"0",0.2,"N",3,11.0103986440189
48,"MORTGAGE",14,"PERSONAL","A",3300,6.39,"0",0.09,"N",13,10.4632176196557
24,"OWN",4,"VENTURE","A",9600,7.49,"0",0.36,"N",2,10.1811192891344
23,"OWN",7,"PERSONAL","A",7000,8.94,"0",0.05,"N",2,11.9142821450338
27,"MORTGAGE",0,"EDUCATION","A",4200,9.32,"0",0.06,"N",8,11.2252433925184
33,"MORTGAGE",8,"DEBTCONSOLIDATION","A",6000,6.62,"0",0.24,"N",8,10.1266311038503
30,"MORTGAGE",1,"MEDICAL","A",3000,7.12,"0",0.05,"N",5,11.0120501720574
23,"MORTGAGE",7,"EDUCATION","C",13850,12.68,"0",0.29,"Y",2,10.7579028806922
32,"RENT",0,"VENTURE","C",13000,12.87,"0",0.17,"Y",10,11.2644641056717
28,"RENT",2,"EDUCATION","C",12500,12.69,"1",0.36,"N",10,10.4631033404715
22,"RENT",2,"MEDICAL","F",7000,18.09,"1",0.2,"Y",2,10.4631033404715
29,"MORTGAGE",13,"PERSONAL","A",7000,6.62,"0",0.06,"N",8,11.6591188550891
24,"RENT",4,"PERSONAL","C",5000,13.23,"1",0.04,"Y",4,11.8350089641393
27,"RENT",1,"VENTURE","B",3000,11.83,"0",0.07,"N",5,10.6454248972655
32,"MORTGAGE",0,"MEDICAL","A",5000,8.59,"0",0.1,"N",9,10.8197782844103
23,"RENT",4,"VENTURE","C",5000,14.22,"0",0.11,"N",4,10.7276629955025
32,"MORTGAGE",3,"PERSONAL","C",3800,13.11,"1",0.06,"N",10,11.0429218357245
36,"RENT",2,"DEBTCONSOLIDATION","C",7000,13.85,"1",0.13,"N",11,10.8589989975636
22,"RENT",1,"VENTURE","C",15000,12.84,"0",0.27,"N",3,10.9150884642146
34,"MORTGAGE",10,"DEBTCONSOLIDATION","A",9000,7.14,"0",0.19,"N",6,10.77895628989
25,"OWN",3,"EDUCATION","B",3000,10.14,"0",0.03,"N",3,11.6952470217642
23,"RENT",3,"MEDICAL","C",5500,12.53,"0",0.2,"N",2,10.2398169218094
24,"MORTGAGE",2,"MEDICAL","B",12000,9.99,"0",0.2,"N",2,11.0020998412042
27,"RENT",6,"VENTURE","A",8000,8.59,"0",0.1,"N",5,11.2708539037705
26,"RENT",9,"EDUCATION","A",11400,7.66,"0",0.27,"N",3,10.6334487062188
25,"RENT",2,"PERSONAL","A",25000,8.9,"0",0.14,"N",2,12.0725412529057
30,"RENT",2,"MEDICAL","A",8000,7.51,"0",0.12,"N",5,11.0821425488778
28,"MORTGAGE",12,"EDUCATION","A",6000,8,"0",0.13,"N",7,10.7363966754712
23,"RENT",8,"EDUCATION","D",15000,14.83,"0",0.27,"N",2,10.9150157342971
26,"MORTGAGE",3,"EDUCATION","B",20000,11.36,"0",0.2,"N",4,11.5327280922664
34,"MORTGAGE",4,"PERSONAL","A",5000,9.63,"0",0.11,"N",9,10.71894085748
32,"RENT",16,"VENTURE","B",6300,9.91,"0",0.13,"N",6,10.7995755770928
28,"MORTGAGE",12,"HOMEIMPROVEMENT","A",8000,6.76,"0",0.07,"N",9,11.5839802093356
26,"RENT",1,"VENTURE","D",6000,14.84,"1",0.18,"N",2,10.4042628404486
22,"RENT",1,"EDUCATION","D",14900,15.37,"1",0.44,"Y",2,10.4339981496185
24,"MORTGAGE",8,"DEBTCONSOLIDATION","A",3600,5.42,"0",0.05,"N",4,11.2644641056717
24,"OWN",3,"MEDICAL","C",7400,13.85,"1",0.39,"N",2,9.85219425814858
22,"RENT",4,"DEBTCONSOLIDATION","D",3600,17.49,"1",0.09,"Y",3,10.5865843972426
27,"RENT",2,"MEDICAL","A",7000,7.51,"0",0.18,"N",6,10.5558127385758
28,"RENT",2,"MEDICAL","C",4800,13.49,"0",0.14,"N",5,10.4631033404715
23,"MORTGAGE",7,"EDUCATION","B",10000,11.71,"0",0.31,"N",2,10.3734911817819
27,"RENT",7,"MEDICAL","B",5000,10.75,"0",0.14,"N",8,10.4632176196557
38,"RENT",3,"VENTURE","C",10500,12.53,"0",0.2,"N",17,10.8494147535386
28,"MORTGAGE",3,"VENTURE","A",7200,7.29,"0",0.11,"N",8,11.0666383623418
37,"RENT",0,"VENTURE","C",6000,14.26,"0",0.08,"N",17,11.219466739741
26,"RENT",10,"EDUCATION","B",20050,9.76,"1",0.77,"N",2,10.1658518170036
26,"MORTGAGE",10,"VENTURE","C",13800,13.49,"0",0.29,"Y",2,10.77895628989
28,"RENT",0,"DEBTCONSOLIDATION","B",4200,11.83,"1",0.39,"N",5,9.28730141311231
26,"RENT",0,"MEDICAL","B",2900,9.91,"0",0.09,"N",2,10.3481733737976
35,"OWN",19,"VENTURE","A",6600,5.99,"0",0.25,"N",8,10.1811192891344
31,"OWN",1,"VENTURE","A",8000,7.9,"0",0.12,"N",5,11.1272629841582
24,"MORTGAGE",1,"DEBTCONSOLIDATION","A",1500,5.42,"1",0.03,"N",3,10.8967393255464
23,"OWN",7,"PERSONAL","A",14000,7.29,"0",0.35,"N",3,10.5829414059641
